gene_id,Modall,Mod1,Mod3,Mod4
jgi|Rhicl1|8481|transcript:GBB98359,0,0,0,0
jgi|RhiirA1_1|473451|gm1.25816_g,0,0,0,0
jgi|Gloin1|93426|fgenesh1_pg.14580_#_2,0,0,0,0
jgi|RhiirA5|428809|gm1.23542_g,0,0,0,0
jgi|Rhicl1|23940|transcript:GBB88251,0,0,0,0
jgi|RhiirB3|469229|estExt_fgenesh1_pg.C_2910024,0,0,0,0
jgi|RhiirA1_1|539685|estExt_Genemark1.C_10840011,0,0,0,0
jgi|Gigro1|1432506|CE1432505_5558,0,0,0,0
jgi|Rhidi1|690688|fgenesh1_kg.82_#_107_#_TRINITY_GG_3459_c33_g1_i1,0,0,0,0
jgi|Geopyr1|10878|FUN_010858-T1,0,0,0,0
jgi|Rhice1_1|719308|estExt_Genewise1Plus.C_180017,0,0,0,0
jgi|Rhiir2_1|1724610|fgenesh1_kg.469_#_24_#_MblContig12830,0,0,0,0
jgi|Rhice1_1|786238|fgenesh1_kg.561_#_14_#_TRINITY_DN20044_c1_g2_i5,0,0,0,0
jgi|Rhice1_1|731474|fgenesh1_pg.9_#_10,0,0,0,0
jgi|Gigmar1|22772|rna-F8M41_020477,0,0,0,0
jgi|Rhicl1|18263|transcript:GBC06406,0,0,0,0
jgi|Rhicl1|25974|transcript:GBB90038,0,0,0,0
jgi|Rhidi1|677527|fgenesh1_pg.1082_#_2,0,0,0,0
jgi|Rhice1_1|817713|gm1.6497_g,0,0,0,0
jgi|RhiirA1_1|462549|gm1.14914_g,0,0,0,0
jgi|Rhicl1|17836|transcript:GBC06001,0,0,0,0
jgi|Gloin1|488|gm1.376_g,0,0,0,0
jgi|Rhidi1|691789|fgenesh1_kg.91_#_100_#_TRINITY_GG_4400_c34_g1_i7,0,0,0,0
jgi|Gloin1|3364|gm1.3252_g,0,0,0,0
jgi|Rhicl1|16528|transcript:GBC04812,0,0,0,0
jgi|RhiirA4|466225|gm1.16021_g,0,0,0,0
jgi|Rhicl1|2469|transcript:GBB93587,0,0,0,0
jgi|Gigmar1|5997|rna-F8M41_005451,0,0,0,0
jgi|Rhidi1|755655|gm1.6729_g,0,0,0,0
jgi|Rhiir2_1|1756454|estExt_Genewise1Plus.C_2240006,0,0,0,0
jgi|Gloin1|33963|gm1.33851_g,0,0,0,0
jgi|RhiirC2|856739|estExt_Genemark1.C_24420003,0,0,0,0
jgi|RhiirA1_1|541118|estExt_Genemark1.C_15160003,0,0,0,0
jgi|Rhidi1|707887|fgenesh1_kg.289_#_15_#_TRINITY_GG_452_c9_g1_i1,0,0,0,0
jgi|RhiirA1_1|463918|gm1.16283_g,0,0,0,0
jgi|RhiirC2|771409|gm1.3891_g,0,0,0,0
jgi|RhiirB3|453306|gm1.29277_g,0,0,0,0
jgi|Rhidi1|423366|CE423256_2624,0,0,0,0
jgi|Rhicl1|15088|transcript:GBC03445,0,0,0,0
jgi|Rhidi1|744047|estExt_fgenesh1_pg.C_2740003,0,0,0,0
jgi|Rhicl1|22979|transcript:GBC10818,0,0,0,0
jgi|Rhice1_1|750904|fgenesh1_kg.20_#_123_#_TRINITY_DN19054_c0_g1_i9,0,0,0,0
jgi|RhiirA5|477355|MIX29000_96_40,0,0,0,0
jgi|Rhicl1|16650|transcript:GBC04921,0,0,0,0
jgi|Rhice1_1|714974|estExt_Genewise1.C_3980011,0,0,0,0
jgi|Rhice1_1|743188|fgenesh1_pg.562_#_6,0,0,0,0
jgi|Gloin1|15511|gm1.15399_g,0,0,0,0
jgi|Rhice1_1|194424|CE194212_262,0,0,0,0
jgi|RhiirA1_1|502569|MIX14886_100_44,0,0,0,0
jgi|Rhice1_1|825424|gm1.14208_g,0,0,0,0
jgi|Rhicl1|19033|transcript:GBC07134,0,0,0,0
jgi|RhiirB3|481134|MIX4654_4_11,0,0,0,0
jgi|Rhidi1|819163|estExt_Genemark1.C_4590013,0,0,0,0
jgi|RhiirC2|852945|estExt_Genemark1.C_10880003,0,0,0,0
jgi|RhiirA4|451388|gm1.1184_g,0,0,0,0
jgi|RhiirA5|475223|MIX26868_5_9,0,0,0,0
jgi|Gloin1|4314|gm1.4202_g,0,0,0,0
jgi|Rhicl1|10412|transcript:GBB86153,0,0,0,0
jgi|Rhice1_1|784085|fgenesh1_kg.485_#_21_#_TRINITY_DN17728_c2_g1_i1,0,0,0,0
jgi|Rhicl1|24689|transcript:GBB88910,0,0,0,0
jgi|Rhicl1|21818|transcript:GBC09736,0,0,0,0
jgi|Rhice1_1|782414|fgenesh1_kg.435_#_27_#_TRINITY_DN18453_c0_g1_i2,0,0,0,0
jgi|Rhice1_1|46863|CE46651_46522,0,0,0,0
jgi|Rhidi1|752169|gm1.3243_g,0,0,0,0
jgi|Rhidi1|742138|estExt_fgenesh1_pg.C_1610001,0,0,0,0
jgi|Rhicl1|26954|transcript:GBB90895,0,0,0,0
jgi|Gigmar1|6216|rna-F8M41_005643,0,0,0,0
jgi|Gloin1|334305|fgenesh1_kg.472_#_2_#_ACTTGA_L001_R1_(paired)_contig_17583,0,0,0,0
jgi|RhiirA1_1|409759|fgenesh1_kg.63_#_31_#_ACTTGA_L001_R1_(paired)_contig_6667,0,0,0,0
jgi|Rhiir2_1|1605326|fgenesh1_kg.107_#_651_#_MblContig17866,0,0,0,0
jgi|Gloin1|2029|gm1.1917_g,0,0,0,0
jgi|Rhidi1|728963|fgenesh1_kg.1027_#_4_#_TRINITY_GG_7090_c0_g1_i1,0,0,0,0
jgi|Rhicl1|18369|transcript:GBC06502,0,0,0,0
jgi|Rhice1_1|813417|gm1.2201_g,0,0,0,0
jgi|Rhidi1|773732|gm1.24806_g,0,0,0,0
jgi|Rhiir2_1|424566|CE424433_2529,0,0,0,0
jgi|Gigmar1|2041|rna-F8M41_001880,0,0,0,0
jgi|Gigro1|2182555|gm1.31229_g,0,0,0,0
jgi|Rhice1_1|792726|fgenesh1_kg.963_#_11_#_TRINITY_DN34715_c1_g1_i1,0,0,0,0
jgi|Rhidi1|788353|MIX9649_2_11,0,0,0,0
jgi|Rhice1_1|786388|fgenesh1_kg.566_#_16_#_TRINITY_DN13874_c0_g1_i6,0,0,0,0
jgi|Rhicl1|12216|transcript:GBB86636,0,0,0,0
jgi|RhiirA4|550676|estExt_Genemark1.C_40410001,0,0,0,0
jgi|RhiirA4|486878|gm1.36674_g,0,0,0,0
jgi|Rhicl1|23658|transcript:GBB87998,0,0,0,0
jgi|RhiirB3|471393|estExt_fgenesh1_pg.C_5940008,0,0,0,0
jgi|Rhidi1|729696|fgenesh1_kg.1105_#_6_#_TRINITY_GG_5868_c0_g1_i1,0,0,0,0
jgi|RhiirC2|763684|fgenesh1_kg.3827_#_2_#_TR20079|c0_g1_i3,0,0,0,0
jgi|Gloin1|16100|gm1.15988_g,0,0,0,0
jgi|Rhicl1|18619|transcript:GBC06749,0,0,0,0
jgi|Rhiir2_1|1883520|estExt_Genemark1.C_3270023,0,0,0,0
jgi|Rhice1_1|773581|fgenesh1_kg.233_#_71_#_TRINITY_DN20302_c3_g4_i2,0,0,0,0
jgi|Rhicl1|24370|transcript:GBB88618,0,0,0,0
jgi|Geopyr1|6738|FUN_006590-T1,0,0,0,0
jgi|Rhicl1|12582|transcript:GBB86719,0,0,0,0
jgi|Rhice1_1|880830|estExt_Genemark1.C_5880010,0,0,0,0
jgi|Rhidi1|682698|fgenesh1_kg.18_#_66_#_TRINITY_GG_552_c56_g1_i9,0,0,0,0
jgi|Rhicl1|10709|transcript:GBB83251,0,0,0,0
jgi|Rhicl1|19091|transcript:GBC07192,0,0,0,0
jgi|RhiirA4|495464|MIX2003_169_75,0,0,0,0
jgi|Gloin1|89638|fgenesh1_pg.8697_#_1,0,0,0,0
jgi|Rhicl1|23086|transcript:GBB87515,0,0,0,0
jgi|Rhicl1|14015|transcript:GBC02418,0,0,0,0
jgi|Rhice1_1|811649|gm1.433_g,0,0,0,0
jgi|RhiirA5|507566|estExt_Genemark1.C_53730001,0,0,0,0
jgi|Rhicl1|19007|transcript:GBC07108,0,0,0,0
jgi|RhiirA5|506440|estExt_Genemark1.C_28160003,0,0,0,0
jgi|Rhidi1|751057|gm1.2131_g,0,0,0,0
jgi|Gloin1|90046|fgenesh1_pg.9183_#_2,0,0,0,0
jgi|Rhiir2_1|1847815|estExt_fgenesh1_pg.C_4000011,0,0,0,0
jgi|RhiirA1_1|530545|estExt_Genemark1.C_880032,0,0,0,0
jgi|RhiirA4|412695|fgenesh1_kg.3890_#_1_#_ACTTGA_L001_R1_(paired)_contig_11473,0,0,0,0
jgi|RhiirA4|512367|MIX18906_43_47,0,0,0,0
jgi|Rhicl1|13104|transcript:GBC01671,0,0,0,0
jgi|Rhidi1|685329|fgenesh1_kg.35_#_81_#_TRINITY_GG_59_c38_g1_i1,0,0,0,0
jgi|RhiirC2|851748|estExt_Genemark1.C_8760009,0,0,0,0
jgi|RhiirB3|447313|gm1.23284_g,0,0,0,0
jgi|Gloin1|65889|e_gw1.2287.2.1,0,0,0,0
jgi|Gloin1|28578|gm1.28466_g,0,0,0,0
jgi|Gigro1|2255801|estExt_Genemark1.C_26500005,0,0,0,0
jgi|Gloin1|24311|gm1.24199_g,0,0,0,0
jgi|Rhicl1|24187|transcript:GBB88476,0,0,0,0
jgi|Rhicl1|8886|transcript:GBB98611,0,0,0,0
jgi|Rhiir2_1|1710993|fgenesh1_kg.375_#_37_#_MblContig5064,0,0,0,0
jgi|Rhice1_1|829961|gm1.18745_g,0,0,0,0
jgi|Rhidi1|772568|gm1.23642_g,0,0,0,0
jgi|Gloin1|131146|CE31022_793,0,0,0,0
jgi|Rhidi1|805918|MIX27214_1448_42,0,0,0,0
jgi|Rhicl1|16201|transcript:GBC04500,0,0,0,0
jgi|Rhice1_1|738397|fgenesh1_pg.196_#_6,0,0,0,0
jgi|RhiirA4|466263|gm1.16059_g,0,0,0,0
jgi|Rhicl1|21089|transcript:GBC09050,0,0,0,0
jgi|RhiirA1_1|504891|MIX17208_1_4,0,0,0,0
jgi|Gloin1|88414|fgenesh1_pg.6875_#_2,0,0,0,0
jgi|Rhice1_1|831825|gm1.20609_g,0,0,0,0
jgi|Rhice1_1|708836|estExt_Genewise1.C_570032,0,0,0,0
jgi|Rhicl1|24661|transcript:GBB88882,0,0,0,0
jgi|RhiirB3|444306|gm1.20277_g,0,0,0,0
jgi|Gigmar1|17278|rna-F8M41_015458,0,0,0,0
jgi|RhiirA4|446084|estExt_fgenesh1_pg.C_7710006,0,0,0,0
jgi|Gloin1|325771|MIX7440_35_65,0,0,0,0
jgi|Rhicl1|17565|transcript:GBC05749,0,0,0,0
jgi|RhiirA5|461948|MIX13593_1218_55,0,0,0,0
jgi|Rhicl1|17102|transcript:GBC05326,0,0,0,0
jgi|Rhicl1|2961|transcript:GBB93981,0,0,0,0
jgi|Rhicl1|20360|transcript:GBC08363,0,0,0,0
jgi|Gloin1|11461|gm1.11349_g,0,0,0,0
jgi|Gloin1|11130|gm1.11018_g,0,0,0,0
jgi|RhiirA4|478338|gm1.28134_g,0,0,0,0
jgi|Gloin1|11866|gm1.11754_g,0,0,0,0
jgi|Rhidi1|781256|MIX2552_1795_52,0,0,0,0
jgi|RhiirC2|798119|gm1.30601_g,0,0,0,0
jgi|Rhidi1|705723|fgenesh1_kg.252_#_17_#_TRINITY_GG_1475_c23_g3_i1,0,0,0,0
jgi|Gloin1|112765|CE12641_896,0,0,0,0
jgi|Rhidi1|745523|estExt_fgenesh1_pg.C_4160002,0,0,0,0
jgi|Rhidi1|770033|gm1.21107_g,0,0,0,0
jgi|Rhice1_1|815124|gm1.3908_g,0,0,0,0
jgi|Gloin1|348451|fgenesh1_kg.22238_#_1_#_ACTTGA_L001_R1_(paired)_contig_9578,0,0,0,0
jgi|Gigmar1|5854|rna-F8M41_005331,0,0,0,0
jgi|RhiirA1_1|469404|gm1.21769_g,0,0,0,0
jgi|Rhidi1|702698|fgenesh1_kg.212_#_61_#_TRINITY_GG_4889_c4_g1_i1,0,0,0,0
jgi|Rhidi1|764325|gm1.15399_g,0,0,0,0
jgi|Rhicl1|24431|transcript:GBB88679,0,0,0,0
jgi|Gigmar1|10788|rna-F8M41_009711,0,0,0,0
jgi|Rhicl1|16592|transcript:GBC04863,0,0,0,0
jgi|Gigmar1|28439|rna-gnl|WGS:WTPW|g17632.t1_rna-F8M41_025597,0,0,0,0
jgi|RhiirC2|732686|fgenesh1_kg.144_#_83_#_ACTTGA_L001_R1_(paired)_contig_6750,0,0,0,0
jgi|RhiirB3|474930|estExt_fgenesh1_pg.C_17680002,0,0,0,0
jgi|RhiirC2|703248|estExt_Genewise1Plus.C_27070003,0,0,0,0
jgi|Rhicl1|14799|transcript:GBC03169,0,0,0,0
jgi|Gigmar1|23522|rna-F8M41_021158,0,0,0,0
jgi|Rhicl1|3776|transcript:GBB94662,0,0,0,0
jgi|Rhice1_1|793085|fgenesh1_kg.1001_#_20_#_TRINITY_DN18449_c0_g1_i1,0,0,0,0
jgi|Geopyr1|7068|FUN_006920-T1,0,0,0,0
jgi|Rhicl1|5772|transcript:GBB85145,0,0,0,0
jgi|Rhiir2_1|1501293|fgenesh1_kg.7_#_218_#_TRINITY_DN12074_c6_g2_i5,0,0,0,0
jgi|Rhicl1|8|transcript:GBB83126,0,0,0,0
jgi|Rhice1_1|852358|MIX9304_4_34,0,0,0,0
jgi|RhiirA4|500162|MIX6701_54_34,0,0,0,0
jgi|Rhicl1|499|transcript:GBB91932,0,0,0,0
jgi|RhiirA1_1|380248|estExt_Genewise1Plus.C_4890007,0,0,0,0
jgi|Rhicl1|13996|transcript:GBC02399,0,0,0,0
jgi|RhiirC2|51301|CE51205_5764,0,0,0,0
jgi|Rhicl1|15320|transcript:GBC03673,0,0,0,0
jgi|Rhicl1|8136|transcript:GBB85628,0,0,0,0
jgi|Rhicl1|15014|transcript:GBC03371,0,0,0,0
jgi|Rhicl1|18629|transcript:GBC06759,0,0,0,0
jgi|Rhiir2_1|1471482|fgenesh1_pg.16_#_9,0,0,0,0
jgi|Rhicl1|15181|transcript:GBC03534,0,0,0,0
jgi|Rhice1_1|71735|CE71523_1412,0,0,0,0
jgi|RhiirA1_1|536127|estExt_Genemark1.C_5090011,0,0,0,0
jgi|Rhidi1|765575|gm1.16649_g,0,0,0,0
jgi|RhiirC2|852389|estExt_Genemark1.C_9880002,0,0,0,0
jgi|Rhicl1|6385|transcript:GBB96738,0,0,0,0
jgi|Rhiir2_1|1590492|fgenesh1_kg.88_#_473_#_MblContig10025,0,0,0,0
jgi|Rhice1_1|736202|fgenesh1_pg.115_#_25,0,0,0,0
jgi|Gloin1|330326|MIX11995_2_19,0,0,0,0
jgi|Gloin1|14173|gm1.14061_g,0,0,0,0
jgi|RhiirA4|446665|estExt_fgenesh1_pg.C_9230003,0,0,0,0
jgi|Rhicl1|5453|transcript:GBB96041,0,0,0,0
jgi|RhiirA1_1|443829|estExt_fgenesh1_pg.C_8140002,0,0,0,0
jgi|Rhiir2_1|1772627|gm1.11381_g,0,0,0,0
jgi|Gloin1|12517|gm1.12405_g,0,0,0,0
jgi|RhiirA4|478737|gm1.28533_g,0,0,0,0
jgi|RhiirC2|708183|fgenesh1_pg.240_#_14,0,0,0,0
jgi|Gigro1|2249104|estExt_Genemark1.C_9190001,0,0,0,0
jgi|Rhidi1|670635|fgenesh1_pg.289_#_14,0,0,0,0
jgi|Gloin1|92386|fgenesh1_pg.12855_#_1,0,0,0,0
jgi|RhiirA1_1|370516|estExt_Genewise1.C_16560002,0,0,0,0
jgi|Rhice1_1|772448|fgenesh1_kg.218_#_29_#_TRINITY_DN11228_c0_g1_i2,0,0,0,0
jgi|Rhiir2_1|1775268|gm1.14022_g,0,0,0,0
jgi|Rhidi1|774340|gm1.25414_g,0,0,0,0
jgi|Rhicl1|16090|transcript:GBC04389,0,0,0,0
jgi|Rhidi1|765305|gm1.16379_g,0,0,0,0
jgi|RhiirA1_1|533260|estExt_Genemark1.C_2580014,0,0,0,0
jgi|Rhice1_1|833434|gm1.22218_g,0,0,0,0
jgi|Rhice1_1|750394|fgenesh1_kg.16_#_189_#_TRINITY_DN11197_c0_g3_i1,0,0,0,0
jgi|Rhicl1|27201|transcript:GBB91094,0,0,0,0
jgi|Rhicl1|10469|transcript:GBB99790,0,0,0,0
jgi|Rhice1_1|711899|estExt_Genewise1.C_1580064,0,0,0,0
jgi|Rhicl1|10962|transcript:GBC00106,0,0,0,0
jgi|Rhidi1|752920|gm1.3994_g,0,0,0,0
jgi|Rhicl1|26447|transcript:GBB90434,0,0,0,0
jgi|Rhice1_1|663888|gw1.134.9.1,0,0,0,0
jgi|Rhice1_1|694851|e_gw1.229.63.1,0,0,0,0
jgi|Rhice1_1|835977|gm1.24761_g,0,0,0,0
jgi|Rhice1_1|838252|gm1.27036_g,0,0,0,0
jgi|Gloin1|312091|CE211967_60,0,0,0,0
jgi|Rhicl1|19898|transcript:GBC07925,0,0,0,0
jgi|Rhicl1|5423|transcript:GBB85065,0,0,0,0
jgi|RhiirA4|466751|gm1.16547_g,0,0,0,0
jgi|Rhice1_1|818476|gm1.7260_g,0,0,0,0
jgi|RhiirC2|777774|gm1.10256_g,0,0,0,0
jgi|Geopyr1|2268|FUN_002098-T1,0,0,0,0
jgi|Rhice1_1|814631|gm1.3415_g,0,0,0,0
jgi|Rhice1_1|870747|estExt_Genemark1.C_130020,0,0,0,0
jgi|Rhicl1|5841|transcript:GBB96336,0,0,0,0
jgi|Rhice1_1|769735|fgenesh1_kg.176_#_40_#_TRINITY_DN18835_c0_g1_i3,0,0,0,0
jgi|Gloin1|5518|gm1.5406_g,0,0,0,0
jgi|Rhicl1|1338|transcript:GBB92617,0,0,0,0
jgi|Rhice1_1|775903|fgenesh1_kg.276_#_60_#_TRINITY_DN38236_c1_g1_i1,0,0,0,0
jgi|Rhiir2_1|705636|CE705503_8823,0,0,0,0
jgi|Rhice1_1|696807|e_gw1.341.35.1,0,0,0,0
jgi|Rhicl1|22224|transcript:GBC10110,0,0,0,0
jgi|RhiirA1_1|474259|gm1.26624_g,0,0,0,0
jgi|Rhiir2_1|1877569|estExt_Genemark1.C_1330026,0,0,0,0
jgi|Rhidi1|691309|fgenesh1_kg.86_#_190_#_TRINITY_GG_6833_c36_g1_i1,0,0,0,0
jgi|Rhice1_1|568013|CE567801_8245,0,0,0,0
jgi|Gloin1|27756|gm1.27644_g,0,0,0,0
jgi|Rhicl1|15523|transcript:GBC03839,0,0,0,0
jgi|Rhicl1|14604|transcript:GBC02979,0,0,0,0
jgi|Rhicl1|3425|transcript:GBB94368,0,0,0,0
jgi|Rhiir2_1|1476130|fgenesh1_pg.69_#_12,0,0,0,0
jgi|Gloin1|77705|e_gw1.16662.4.1,0,0,0,0
jgi|Rhice1_1|716560|estExt_Genewise1.C_6080007,0,0,0,0
jgi|Rhicl1|536|transcript:GBB91959,0,0,0,0
jgi|RhiirC2|811688|MIX5841_30_74,0,0,0,0
jgi|RhiirA4|461572|gm1.11368_g,0,0,0,0
jgi|Rhicl1|10044|transcript:GBB86063,0,0,0,0
jgi|Gloin1|22036|gm1.21924_g,0,0,0,0
jgi|Rhicl1|6077|transcript:GBB96534,0,0,0,0
jgi|Gloin1|93168|fgenesh1_pg.14197_#_1,0,0,0,0
jgi|Rhicl1|4027|transcript:GBB94873,0,0,0,0
jgi|RhiirA4|525767|MIX32306_23_47,0,0,0,0
jgi|Rhice1_1|807472|estExt_fgenesh1_pg.C_3040016,0,0,0,0
jgi|RhiirA4|468775|gm1.18571_g,0,0,0,0
jgi|Rhice1_1|731592|fgenesh1_pg.11_#_42,0,0,0,0
jgi|Rhicl1|11409|transcript:GBC00446,0,0,0,0
jgi|Gigro1|2095662|fgenesh1_kg.813_#_19_#_43_GTGGCC_L004_R1_paired_trimmed_paired_contig_4429,0,0,0,0
jgi|Rhiir2_1|1731591|fgenesh1_kg.539_#_35_#_TRINITY_DN8451_c0_g1_i1,0,0,0,0
jgi|Gloin1|25293|gm1.25181_g,0,0,0,0
jgi|Rhice1_1|779295|fgenesh1_kg.349_#_163_#_TRINITY_DN20140_c5_g1_i1,0,0,0,0
jgi|Rhicl1|14563|transcript:GBC02943,0,0,0,0
jgi|RhiirA4|474065|gm1.23861_g,0,0,0,0
jgi|Rhicl1|25382|transcript:GBB89507,0,0,0,0
jgi|Rhice1_1|876369|estExt_Genemark1.C_1850015,0,0,0,0
jgi|Rhicl1|20178|transcript:GBB83645,0,0,0,0
jgi|Rhicl1|16494|transcript:GBC04778,0,0,0,0
jgi|RhiirA5|456232|MIX7877_132_51,0,0,0,0
jgi|Rhice1_1|828012|gm1.16796_g,0,0,0,0
jgi|Rhicl1|11964|transcript:GBC00838,0,0,0,0
jgi|RhiirB3|522365|estExt_Genemark1.C_2070019,0,0,0,0
jgi|Rhicl1|20401|transcript:GBC08404,0,0,0,0
jgi|Rhicl1|5692|transcript:GBB85109,0,0,0,0
jgi|Rhice1_1|817188|gm1.5972_g,0,0,0,0
jgi|Rhice1_1|814228|gm1.3012_g,0,0,0,0
jgi|Rhiir2_1|1514695|fgenesh1_kg.16_#_1092_#_TRINITY_DN10732_c2_g1_i14,0,0,0,0
jgi|Rhice1_1|871777|estExt_Genemark1.C_330085,0,0,0,0
jgi|Rhidi1|671638|fgenesh1_pg.347_#_8,0,0,0,0
jgi|Rhicl1|24823|transcript:GBB89031,0,0,0,0
jgi|Rhicl1|23776|transcript:GBB88106,0,0,0,0
jgi|RhiirC2|690742|estExt_Genewise1Plus.C_840001,0,0,0,0
jgi|Gloin1|9162|gm1.9050_g,0,0,0,0
jgi|Rhidi1|643652|estExt_Genewise1.C_3840008,0,0,0,0
jgi|Gigmar1|22838|rna-F8M41_020402,0,0,0,0
jgi|Rhicl1|17737|transcript:GBC05914,0,0,0,0
jgi|Rhicl1|498|transcript:GBB91931,0,0,0,0
jgi|Rhicl1|12963|transcript:GBB83597,0,0,0,0
jgi|Rhiir2_1|1884957|estExt_Genemark1.C_4320010,0,0,0,0
jgi|RhiirA4|439210|estExt_fgenesh1_pg.C_170011,0,0,0,0
jgi|Rhicl1|9021|transcript:GBB98728,0,0,0,0
jgi|Rhicl1|25572|transcript:GBB83978,0,0,0,0
jgi|Rhiir2_1|1578253|fgenesh1_kg.74_#_26_#_ACTTGA_L001_R1_(paired)_contig_2603,0,0,0,0
jgi|Gloin1|14741|gm1.14629_g,0,0,0,0
jgi|RhiirA1_1|478814|gm1.31179_g,0,0,0,0
jgi|RhiirA5|501634|estExt_Genemark1.C_7820001,0,0,0,0
jgi|Rhice1_1|684957|e_gw1.3.11.1,0,0,0,0
jgi|Rhiir2_1|890255|CE890122_623,0,0,0,0
jgi|Rhice1_1|96508|CE96296_26183,0,0,0,0
jgi|Rhice1_1|772371|fgenesh1_kg.217_#_21_#_TRINITY_DN19875_c1_g2_i4,0,0,0,0
jgi|Rhicl1|15107|transcript:GBC03464,0,0,0,0
jgi|Rhicl1|21555|transcript:GBC09490,0,0,0,0
jgi|Rhicl1|24549|transcript:GBB88775,0,0,0,0
jgi|RhiirA4|393920|fgenesh1_kg.74_#_4_#_step3_c2462,0,0,0,0
jgi|RhiirA5|448360|MIX5_830_44,0,0,0,0
jgi|RhiirA5|421304|gm1.16037_g,0,0,0,0
jgi|Rhicl1|12496|transcript:GBC01218,0,0,0,0
jgi|Rhicl1|27050|transcript:GBB83318,0,0,0,0
jgi|RhiirA4|444509|estExt_fgenesh1_pg.C_4630009,0,0,0,0
jgi|Rhice1_1|806213|estExt_fgenesh1_pg.C_2000009,0,0,0,0
jgi|Rhidi1|692817|fgenesh1_kg.103_#_14_#_TRINITY_GG_3581_c9_g2_i1,0,0,0,0
jgi|Rhicl1|25473|transcript:GBB89585,0,0,0,0
jgi|Rhice1_1|815959|gm1.4743_g,0,0,0,0
jgi|Rhice1_1|816551|gm1.5335_g,0,0,0,0
jgi|Rhicl1|21471|transcript:GBC09420,0,0,0,0
jgi|Gloin1|96477|fgenesh1_pg.19938_#_2,0,0,0,0
jgi|Rhice1_1|771246|fgenesh1_kg.196_#_56_#_TRINITY_DN15394_c0_g1_i1,0,0,0,0
jgi|Rhice1_1|802295|estExt_fgenesh1_pg.C_360043,0,0,0,0
jgi|Rhicl1|22522|transcript:GBC10386,0,0,0,0
jgi|Rhice1_1|766836|fgenesh1_kg.142_#_114_#_TRINITY_DN17550_c0_g1_i2,0,0,0,0
jgi|RhiirA1_1|528244|estExt_Genemark1.C_50049,0,0,0,0
jgi|Gloin1|4283|gm1.4171_g,0,0,0,0
jgi|Rhicl1|21561|transcript:GBC09496,0,0,0,0
jgi|Rhicl1|27174|transcript:GBB91067,0,0,0,0
jgi|RhiirA4|503638|MIX10177_56_31,0,0,0,0
jgi|RhiirC2|859087|estExt_Genemark1.C_75150002,0,0,0,0
jgi|RhiirA4|438571|estExt_fgenesh1_pm.C_23540001,0,0,0,0
jgi|Rhice1_1|772984|fgenesh1_kg.225_#_10_#_TRINITY_DN17222_c0_g1_i3,0,0,0,0
jgi|Geopyr1|17862|FUN_017855-T1,0,0,0,0
jgi|Rhicl1|4465|transcript:GBB95257,0,0,0,0
jgi|RhiirB3|434256|gm1.10227_g,0,0,0,0
jgi|RhiirC2|791201|gm1.23683_g,0,0,0,0
jgi|Rhicl1|26974|transcript:GBB90915,0,0,0,0
jgi|Rhiir2_1|1719774|fgenesh1_kg.431_#_89_#_TRINITY_DN11440_c1_g2_i6,0,0,0,0
jgi|RhiirA1_1|478669|gm1.31034_g,0,0,0,0
jgi|Rhice1_1|860897|MIX17843_12_17,0,0,0,0
jgi|Rhiir2_1|1874211|estExt_Genemark1.C_780045,0,0,0,0
jgi|Rhicl1|31|transcript:GBB83149,0,0,0,0
jgi|Rhice1_1|882596|estExt_Genemark1.C_10620003,0,0,0,0
jgi|Rhicl1|10869|transcript:GBB86281,0,0,0,0
jgi|Rhicl1|6050|transcript:GBB85189,0,0,0,0
jgi|Rhice1_1|746779|fgenesh1_kg.1_#_105_#_TRINITY_DN15950_c1_g1_i1,0,0,0,0
jgi|Gigmar1|3827|rna-F8M41_003492,0,0,0,0
jgi|Rhiir2_1|1486152|fgenesh1_pg.328_#_16,0,0,0,0
jgi|Rhidi1|771350|gm1.22424_g,0,0,0,0
jgi|Rhice1_1|880622|estExt_Genemark1.C_5600004,0,0,0,0
jgi|Rhidi1|718053|fgenesh1_kg.513_#_33_#_TRINITY_GG_6827_c0_g1_i1,0,0,0,0
jgi|Rhicl1|3031|transcript:GBB94045,0,0,0,0
jgi|Rhiir2_1|1789145|gm1.27899_g,0,0,0,0
jgi|Rhice1_1|713228|estExt_Genewise1.C_2390001,0,0,0,0
jgi|Gloin1|91360|fgenesh1_pg.11151_#_2,0,0,0,0
jgi|Rhidi1|635755|estExt_Genewise1.C_160038,0,0,0,0
jgi|Rhice1_1|845925|MIX2871_138985_72,0,0,0,0
jgi|RhiirB3|470767|estExt_fgenesh1_pg.C_4900006,0,0,0,0
jgi|RhiirA1_1|524507|MIX36824_46_20,0,0,0,0
jgi|Rhice1_1|733638|fgenesh1_pg.48_#_32,0,0,0,0
jgi|Gloin1|347333|fgenesh1_kg.19661_#_1_#_ACTTGA_L001_R1_(paired)_contig_1765,0,0,0,0
jgi|Gloin1|26499|gm1.26387_g,0,0,0,0
jgi|Rhidi1|685843|fgenesh1_kg.40_#_42_#_TRINITY_GG_2218_c18_g1_i1,0,0,0,0
jgi|RhiirA1_1|477097|gm1.29462_g,0,0,0,0
jgi|Rhidi1|740410|estExt_fgenesh1_pg.C_850006,0,0,0,0
jgi|RhiirA5|313477|estExt_Genewise1Plus.C_5890002,0,0,0,0
jgi|Rhice1_1|776979|fgenesh1_kg.298_#_84_#_TRINITY_DN19563_c0_g2_i1,0,0,0,0
